age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,,,
35,12,"tashkent, uzbekistan",uzbek4,uzbek,female,2126,uzbekistan,FALSE,,,
29,12,"can tho, vietnam",vietnamese1,vietnamese,male,395,vietnam,FALSE,,,
57,18,"quang nam, vietnam",vietnamese10,vietnamese,female,1192,vietnam,FALSE,,,
67,15,"quang nam, vietnam",vietnamese11,vietnamese,male,1201,vietnam,FALSE,,,
24,9,"can tho, vietnam",vietnamese12,vietnamese,female,1529,vietnam,FALSE,,,
23,6,"hanoi, vietnam",vietnamese13,vietnamese,male,1562,vietnam,FALSE,,,
51,20,"ho chi minh city, vietnam",vietnamese14,vietnamese,male,1698,vietnam,FALSE,,,
29,15,"ho chi minh city, vietnam",vietnamese15,vietnamese,male,1809,vietnam,FALSE,,,
52,17,"long xuyen, vietnam",vietnamese16,vietnamese,male,1850,vietnam,FALSE,,,
33,11,"ho chi minh city, vietnam",vietnamese17,vietnamese,female,1940,vietnam,FALSE,,,
19,11,"saigon, vietnam",vietnamese18,vietnamese,female,2010,vietnam,FALSE,,,
18,4,"ho chi minh city, vietnam",vietnamese19,vietnamese,female,2013,vietnam,FALSE,,,
29,25,"ho chi minh city, vietnam",vietnamese2,vietnamese,male,396,vietnam,FALSE,,,
46,25,"haiphong, vietnam",vietnamese20,vietnamese,female,2042,vietnam,FALSE,,,
21,16,"hanoi, vietnam",vietnamese21,vietnamese,male,2099,vietnam,FALSE,,,
23,8,"bien hoa, vietnam",vietnamese22,vietnamese,male,2151,vietnam,FALSE,,,
28,9,"vinh long, vietnam",vietnamese3,vietnamese,female,397,vietnam,FALSE,,,
25,15,"hanoi, vietnam",vietnamese4,vietnamese,female,398,vietnam,FALSE,,,
34,31,"cam ranh, vietnam",vietnamese5,vietnamese,male,399,vietnam,FALSE,,,
41,12,"ho chi minh city, vietnam",vietnamese6,vietnamese,male,400,vietnam,FALSE,,,
29,18,"hue, vietnam",vietnamese7,vietnamese,female,401,vietnam,FALSE,,,
69,12,"ninh binh, vietnam",vietnamese8,vietnamese,male,447,vietnam,FALSE,,,
20,14,"ho chi minh city, vietnam",vietnamese9,vietnamese,male,1134,vietnam,FALSE,,,
24,7,"tervuren, belgium",vlaams1,vlaams,male,819,belgium,FALSE,,,
21,14,"turnhout, belgium",vlaams2,vlaams,female,1472,belgium,FALSE,,,
22,14,"herentals, belgium",vlaams3,vlaams,female,1478,belgium,FALSE,,,
50,12,"ronse, belgium",vlaams4,vlaams,female,1638,belgium,FALSE,,,
21,12,"dakar, senegal",wolof1,wolof,male,402,senegal,FALSE,,,
37,11,"dakar, senegal",wolof2,wolof,male,403,senegal,FALSE,,,
52,14,"khombole, senegal",wolof3,wolof,female,781,senegal,FALSE,,,
56,12,"dagana, senegal",wolof4,wolof,female,782,senegal,FALSE,,,
30,13,"saint louis, senegal",wolof5,wolof,female,783,senegal,FALSE,,,
25,13,"dakar, senegal",wolof6,wolof,male,1787,senegal,FALSE,,,
30,12,"taizhou, zhejiang, china",wu1,wu,female,1646,china,FALSE,,,
35,15,"tambacounda, senegal",xasonga1,xasonga,female,785,senegal,FALSE,,,
50,14,"taipei, taiwan",xiang1,xiang,female,208,taiwan,FALSE,,,
30,12,"changsha, hunan, china",xiang2,xiang,male,1417,china,FALSE,,,
36,13,"changsha, hunan, china",xiang3,xiang,male,1522,china,FALSE,,,
23,10,"zhuzhou, hunan, china",xiang4,xiang,female,2163,china,FALSE,,,
19,13,"yakutsk, russia",yakut1,yakut,female,1252,russia,FALSE,,,
34,14,"yap island, federated states of micronesia",yapese1,yapese,female,433,federated states of micronesia,FALSE,,,
60,8,"st. etienne, france",yiddish1,yiddish,male,404,france,FALSE,,,
78,6,"winnipeg, manitoba, canada",yiddish2,yiddish,female,405,canada,FALSE,,,
52,5,"brooklyn, new york, usa",yiddish3,yiddish,male,1161,usa,FALSE,,,
89,20,"vienna, austria",yiddish4,yiddish,female,1164,austria,FALSE,,,
86,26,"vilnius, lithuania",yiddish5,yiddish,female,1170,lithuania,FALSE,,,
20,20,"cotonou, benin",yoruba1,yoruba,male,414,benin,FALSE,,,
40,2,"ibadan, oyo, nigeria",yoruba2,yoruba,female,756,nigeria,FALSE,,,
46,5,"lagos, nigeria",yoruba3,yoruba,female,766,nigeria,FALSE,,,
46,12,"lagos, nigeria",yoruba4,yoruba,male,851,nigeria,FALSE,,,
47,2,"ibadan, nigeria",yoruba5,yoruba,female,2023,nigeria,FALSE,,,
31,1,"bethel, alaska, usa",yupik1,yupik,female,571,usa,FALSE,,,
24,14,"bulawayo, zimbabwe",zulu1,zulu,female,406,zimbabwe,FALSE,,,
